"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__TUL";"49263.96";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__MON";"4019.2";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__OED";"327.97";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__HAY";"2135.09";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__FET";"3.92";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__RHO";"79.54";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__THY";"4163.9";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__OCH";"86.9";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__VAU";"12811.13";"€/an";"Sacrois"
"v__GVLref_f_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille";"CA";"f__Haliotis";"";"e__ZZZ";"41215.94";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__COR";"49831.49";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__GAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__ARC";"9599.44";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__DAR";"35.57";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__GLY";"811.22";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__HER";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__PAV";"17.47";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__INO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__TUL";"922.91";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__MON";"481.61";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__OED";"39.54";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__HAY";"474.26";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__FET";"3.92";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__RHO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__THY";"234.59";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__OCH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__VAU";"291.97";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_COR";"e__ZZZ";"4947.99";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__COR";"2099.42";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__GAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__ARC";"18115.08";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__DAR";"68.08";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__GLY";"186.03";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__HER";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__PAV";"79.96";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__INO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__TUL";"600.6";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__MON";"94.86";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__OED";"117.17";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__HAY";"1660.83";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__FET";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__RHO";"79.54";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__THY";"159.7";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__OCH";"11.85";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__VAU";"8143.52";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Filet_DP";"e__ZZZ";"26673.53";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__COR";"72.02";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__GAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__ARC";"48155.98";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__DAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__GLY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__HER";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__PAV";"21.49";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__INO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__TUL";"28274.53";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__MON";"138.01";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__OED";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__HAY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__FET";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__RHO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__THY";"23.49";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__OCH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__VAU";"4144.02";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Autres";"e__ZZZ";"1178.25";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__COR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__GAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__ARC";"88913.2";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__DAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__GLY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__HER";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__PAV";"98.57";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__INO";"0.12";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__TUL";"19465.92";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__MON";"3304.72";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__OED";"171.26";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__HAY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__FET";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__RHO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__THY";"3746.12";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__OCH";"75.05";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__VAU";"231.62";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Haliotis";"m__Palangre_DP";"e__ZZZ";"8416.17";"€/an";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__COR";"12.2433796759352";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__ARC";"2.78096669333867";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__DAR";"0.0379190838167634";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__GLY";"0.643251650330066";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__PAV";"0.0259301860372074";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__TUL";"0.69743048609722";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__MON";"1.18748049609922";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__OED";"0.0640933186637328";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__HAY";"0.429525905181036";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__FET";"0.00244048809761953";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__THY";"0.88992398479696";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__OCH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__VAU";"0.0924334866973395";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__ZZZ";"5.33634076815363";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__COR";"0.386858662613982";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__ARC";"6.28077507598785";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__DAR";"0.0675202634245188";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__GLY";"0.150089665653496";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__PAV";"0.209204660587639";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__TUL";"0.446344478216819";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__MON";"0.19325937183384";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__OED";"0.145238095238095";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__HAY";"1.750273556231";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__RHO";"0.0167178318135765";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__THY";"0.533363728470112";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__OCH";"0.00414083080040527";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__VAU";"3.50147416413374";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__ZZZ";"9.27978723404256";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__COR";"0.00732437952590209";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__ARC";"5.70924057683976";"kg/unite effort 1*2";"Sacrois"
