"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__TUL";"0.0905694764944072";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__MON";"0.0489598899359045";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__RHO";"0.00762508107375322";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__THY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__OCH";"0.152890431915402";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__ZZZ";"1.02419676816109";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__COR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__ARC";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__DAR";"4.27278618600539";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__GLY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__TUL";"26.9999110374927";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__MON";"0.501580551083004";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__THY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__OCH";"0.78637628771488";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__ZZZ";"0";"kg/unite effort 1*2";"Sacrois"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__COR";"0.003";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__GAR";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__ARC";"0.007";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__DAR";"0.045";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__MAH";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__PAV";"0.925";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__INO";"0.907";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__TUL";"0.696";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__PAM";"0.962";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__MON";"0.66";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__HAY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__RHO";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__THY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__OCH";"0.055";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__VAU";"0.034";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__ZZZ";"0.424587155963303";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__COR";"0.003";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__GAR";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__ARC";"0.007";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__DAR";"0.045";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__MAH";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__PAV";"0.925";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__INO";"0.907";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__TUL";"0.696";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__PAM";"0.962";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__MON";"0.66";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__HAY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__RHO";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__THY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__OCH";"0.055";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__VAU";"0.034";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__ZZZ";"0.424587155963303";"ratio de la capture totale de l'espèce";"Obsmer"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__GLY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__HER";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__MAH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__DOR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__PAV";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__INO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__TUL";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__PAM";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__MON";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__OED";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__HAY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__FET";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__RHO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__IPH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__THY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__OCH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__VAU";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__ZZZ";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__GLY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__HER";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__MAH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__DOR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__PAV";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__INO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__TUL";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__PAM";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__MON";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__OED";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__HAY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__FET";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__RHO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__IPH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__THY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__OCH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__VAU";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DP";"e__ZZZ";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Alis";"m__Filet_DAR";"e__GLY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
