"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__PAV";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__INO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__TUL";"164.26";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__MON";"621.23";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__OED";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__HAY";"1218.78";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__FET";"328.95";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__RHO";"872.99";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__THY";"142.03";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__OCH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__VAU";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Chalut_fond_COR";"e__ZZZ";"611.51";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__COR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__GAR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__ARC";"7645.92";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__DAR";"91756.4";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__GLY";"210.57";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__HER";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__MAH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__DOR";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__PAV";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__INO";"24.58";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__TUL";"141.3";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__PAM";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__MON";"8.27";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__OED";"7.95";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__HAY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__FET";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__RHO";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__IPH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__THY";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__OCH";"10401.41";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__VAU";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"2009";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Atalante";"m__Autres";"e__ZZZ";"212.41";"€/an";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__COR";"2.43433639613636";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__ARC";"6.93125254275271";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__DAR";"0.752932303712564";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__GLY";"3.01084618243777";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__TUL";"0.171087529919049";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__MON";"1.71643104478571";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__OED";"0.0295447928010745";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__HAY";"4.52796945312209";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__FET";"2.85513813370284";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__RHO";"0.504579437701041";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__THY";"4.42579524439409";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__OCH";"0.0210088128137155";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__VAU";"0.320982281938449";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_DP";"e__ZZZ";"6.1520500247687";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__COR";"0.907929238992374";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__ARC";"0.677068342563991";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__DAR";"0.286814531365945";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__GLY";"2.09395777872247";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__PAV";"3.67260436774657";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__INO";"0.00948785745696299";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__TUL";"0.0481037463575339";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__MON";"0.851280239908943";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__OED";"0.0162251634036012";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__HAY";"30.0564661986351";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__FET";"10.52461449338";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__RHO";"1.10386740276158";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__THY";"1.21161794029806";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__OCH";"0.0399911646557332";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__VAU";"0.0584260407895392";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_CEP";"e__ZZZ";"3.92667497411039";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__COR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__ARC";"3.21470993810419";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__DAR";"35.6967754249566";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__GLY";"0.00403436987325703";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__MAH";"106.929581247007";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__DOR";"16.4090442215721";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__PAV";"1.65407717063153";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__INO";"0.319943386414033";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__TUL";"0.00671751538704998";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__MON";"0.0723797805550784";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__OED";"0.00551589086738371";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__HAY";"0.000231638461622413";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__FET";"0.0361814451252926";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__RHO";"9.65160256760055e-05";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__IPH";"7.70366546649393";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__THY";"0.0016866175486882";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__OCH";"0.408998723305283";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__VAU";"0.00639177380039346";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_pelagique_DP";"e__ZZZ";"4.19422212788227";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__COR";"2.28780532852998";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__ARC";"0.7584521897283";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__DAR";"0.526382725394008";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__GLY";"1.7067095373724";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__TUL";"0.467520073182065";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__MON";"5.34697267129428";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__HAY";"3.91290633241794";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__FET";"0.637653117564887";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__RHO";"2.14595094735081";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__THY";"1.21552145259597";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__OCH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Chalut_fond_COR";"e__ZZZ";"5.48682910344276";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__COR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__ARC";"1.2773941447715";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__DAR";"97.6961213162289";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__GLY";"0.113024992208696";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Atalante";"m__Autres";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
