"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Pourquoi_pas";"m__Palangre_DP";"e__OCH";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Pourquoi_pas";"m__Palangre_DP";"e__VAU";"0";"€/an";"Sacrois"
"v__GVLref_f_m_e";"1984";"CA moyen esp modélisée initial par navire d'une flottille - métier";"CA";"f__Pourquoi_pas";"m__Palangre_DP";"e__ZZZ";"792";"€/an";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__COR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ARC";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DAR";"73.6574832663989";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GLY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__TUL";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MON";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__THY";"0.0181222668451584";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OCH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ZZZ";"2.93047925033467";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__COR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ARC";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GLY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__TUL";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MON";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__THY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OCH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ZZZ";"0.100669344042838";"kg/unite effort 1*2";"Sacrois"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__COR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ARC";"0.017";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DAR";"0.002";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MAH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAV";"0.16";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__INO";"0.024";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__TUL";"0.006";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAM";"0.539";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MON";"0.008";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HAY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__RHO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__THY";"0.26";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OCH";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__VAU";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ZZZ";"0.279093931837074";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__COR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ARC";"0.017";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DAR";"0.002";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MAH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAV";"0.16";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__INO";"0.024";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__TUL";"0.006";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAM";"0.539";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MON";"0.008";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HAY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__RHO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__THY";"0.26";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OCH";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__VAU";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ZZZ";"0.279093931837074";"ratio de la capture totale de l'espèce";"Obsmer"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GLY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HER";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MAH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DOR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAV";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__INO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__TUL";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAM";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MON";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OED";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HAY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__FET";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__RHO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__IPH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__THY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OCH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__VAU";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ZZZ";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GLY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HER";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MAH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DOR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAV";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__INO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__TUL";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
